Student_ID,Gender,Age,Branch,CGPA,10th_Percentage,12th_Percentage,No_of_Internships,No_of_Projects,Placed
4753,Female,22,ME,5.0,58.4,57.72,3,3,No
4754,Male,25,ECE,7.66,78.71,84.6,1,2,Yes
4755,Female,22,CE,6.34,67.55,62.6,1,3,No
4756,Female,24,IT,7.29,88.92,83.34,1,1,Yes
4757,Male,24,ME,8.55,95.27,92.29,0,5,Yes
4758,Female,21,ECE,8.06,79.09,83.22,1,6,Yes
4759,Female,23,CSE,5.52,54.93,47.11,1,3,No
4760,Male,22,ME,7.36,79.55,70.33,0,6,Yes
4761,Female,21,CSE,5.92,80.98,75.53,1,3,Yes
4762,Female,20,EE,5.21,64.54,56.78,0,1,No
4763,Female,25,EE,6.97,83.93,84.45,2,4,Yes
4764,Female,21,ECE,7.72,78.09,70.89,1,5,Yes
4765,Female,24,IT,5.49,62.87,69.55,2,6,Yes
4766,Male,23,ME,8.59,92.92,86.04,2,3,Yes
4767,Female,25,ME,5.42,71.53,63.45,3,7,Yes
4768,Male,21,ECE,6.66,60.22,65.74,1,1,No
4769,Female,25,CSE,7.25,82.65,90.26,3,3,Yes
4770,Male,24,IT,8.17,74.73,81.96,1,7,Yes
4771,Female,24,EE,5.51,57.93,56.51,2,3,No
4772,Female,24,CE,9.62,96.42,94.38,1,3,Yes
4773,Male,21,IT,5.31,62.98,69.37,2,6,Yes
4774,Female,25,ECE,9.44,97.21,98.15,1,1,Yes
4775,Male,20,CSE,5.0,50.07,48.01,1,6,No
4776,Female,25,ECE,9.42,96.86,97.11,4,7,Yes
4777,Female,20,IT,6.95,67.47,61.95,1,0,Yes
4778,Male,24,ECE,6.01,51.49,56.07,0,4,No
4779,Male,21,CSE,5.0,56.38,54.95,3,7,Yes
4780,Male,20,CE,7.88,87.59,89.91,3,3,Yes
4781,Female,20,ECE,5.25,70.19,73.08,0,2,No
4782,Female,23,CSE,5.4,57.67,61.23,2,8,Yes
4783,Male,25,EE,6.31,77.94,81.84,0,5,Yes
4784,Female,24,ECE,6.29,72.76,69.07,1,4,No
4785,Male,24,ECE,5.0,52.78,50.59,2,7,No
4786,Male,25,CSE,7.75,96.39,100,1,4,Yes
4787,Male,25,ME,5.65,65.9,68.19,4,4,Yes
4788,Male,22,CSE,6.74,80.31,86.67,0,3,Yes
4789,Male,23,CSE,6.31,71.03,67.13,0,5,No
4790,Male,21,EE,6.77,63.25,65.17,2,5,Yes
4791,Male,23,ME,5.0,62.78,56.26,3,6,Yes
4792,Male,25,ME,5.0,68.51,63.13,1,4,No
4793,Female,24,ECE,9.44,90.86,97.71,3,4,Yes
4794,Female,20,CSE,7.56,81.64,88.51,0,3,Yes
4795,Male,24,CSE,7.98,78.37,78.05,0,3,Yes
4796,Male,24,CSE,7.56,91.33,89.09,2,4,Yes
4797,Female,22,CE,7.59,98.34,96.23,1,2,Yes
4798,Female,23,IT,7.96,89.29,94.37,2,2,Yes
4799,Female,24,CSE,5.72,52.46,59.93,4,4,Yes
4800,Male,21,CE,7.24,88.04,80.16,3,8,Yes
4801,Male,21,CSE,7.15,77.08,73.23,3,3,Yes
4802,Male,21,EE,5.19,58.9,62.86,0,4,No
4803,Male,22,CE,8.17,89.75,83.58,0,7,Yes
4804,Female,22,CSE,8.59,94.6,89.03,1,2,Yes
4805,Male,25,CE,6.19,63.08,69.1,3,6,Yes
4806,Female,20,ME,6.79,89.26,86.93,1,3,Yes
4807,Female,21,ME,5.0,51.54,45,1,5,No
4808,Female,22,CSE,7.13,77.43,68.91,2,6,Yes
4809,Female,23,ECE,9.58,92.87,99.19,2,5,Yes
4810,Female,22,CE,7.17,90.83,88.7,0,5,Yes
4811,Male,22,CSE,7.3,74.79,80.67,1,5,Yes
4812,Male,21,IT,6.94,84.73,87.08,2,1,Yes
4813,Female,24,ME,8.05,75.68,80.81,0,4,Yes
4814,Male,20,CSE,7.68,97.52,99.43,2,7,Yes
4815,Female,23,ECE,8.41,88.96,80.24,2,1,Yes
4816,Female,23,IT,5.91,64.54,62.06,0,1,No
4817,Female,25,IT,7.33,71.57,68.78,2,7,Yes
4818,Male,22,ME,8.4,85.26,82.19,1,3,Yes
4819,Male,24,EE,7.93,95.49,100,1,3,Yes
4820,Male,23,IT,5.87,64.09,65.31,1,4,Yes
4821,Female,23,IT,6.24,86.28,78.83,0,5,Yes
4822,Male,24,CSE,8.51,90.52,88.93,2,3,Yes
4823,Male,23,ME,6.11,56.84,54.31,0,0,No
4824,Female,22,CSE,5.0,59.51,59.3,1,6,No
4825,Male,20,CSE,5.0,55.49,61.13,0,3,No
4826,Male,24,ECE,5.91,68.21,70.75,1,1,No
4827,Male,24,ECE,6.62,62.39,60.58,0,1,No
4828,Female,24,CSE,5.85,74.58,77.41,0,3,No
4829,Male,24,ECE,7.74,92.96,94.79,2,5,Yes
4830,Female,25,ECE,7.4,82.55,73.78,3,3,Yes
4831,Female,25,CSE,6.3,80.12,80.62,2,5,Yes
4832,Female,24,IT,5.9,73.06,75.73,0,5,Yes
4833,Male,21,ECE,8.48,92.14,97.2,1,2,Yes
4834,Female,24,CE,5.0,52.38,57.01,2,7,Yes
4835,Female,24,ME,7.41,83.3,91.24,2,4,Yes
4836,Male,24,CE,5.24,72.26,64.08,2,5,Yes
4837,Female,25,CSE,5.46,67.24,71.58,1,8,Yes
4838,Female,21,CSE,5.44,69.14,66.79,2,4,Yes
4839,Male,24,CSE,5.0,59.24,51.61,0,4,No
4840,Male,20,EE,6.43,65.38,72.38,1,2,Yes
4841,Female,20,CSE,6.15,63.87,59.23,1,3,No
4842,Female,25,ECE,6.74,86.14,80.58,0,4,Yes
4843,Female,23,CSE,6.25,62.98,53.05,0,0,No
4844,Male,20,EE,5.85,58.52,60.72,0,7,No
4845,Male,25,EE,5.91,73.99,70.37,1,3,No
4846,Male,21,IT,5.66,65.19,71.87,3,2,Yes
4847,Male,22,CE,5.97,62.11,56.02,2,1,No
4848,Male,20,ME,9.61,97.12,93.34,0,6,Yes
4849,Male,21,ECE,7.21,71.4,69.91,1,4,Yes
4850,Male,22,ME,7.23,73.18,67.05,1,6,Yes
4851,Female,20,CSE,7.72,95.03,97.43,4,3,Yes
4852,Female,22,IT,6.56,82.73,74.31,0,5,Yes
4853,Female,21,CE,5.0,51.65,58.32,2,4,No
4854,Male,25,CSE,6.38,62.32,59.41,1,2,No
4855,Male,24,ME,5.12,70.5,62.17,2,8,Yes
4856,Female,23,EE,5.36,58.09,64.1,2,2,No
4857,Male,25,ECE,8.41,93.24,91.27,2,1,Yes
4858,Male,24,ME,5.23,60.68,50.94,3,4,No
4859,Female,22,ECE,8.31,92.16,93.78,1,3,Yes
4860,Female,20,ECE,6.65,77.08,72.64,0,2,Yes
4861,Female,21,CSE,5.98,64.07,60.88,4,4,Yes
4862,Male,20,IT,7.55,86.68,89.91,1,3,Yes
4863,Female,20,ME,6.96,75.22,67.17,4,3,Yes
4864,Male,24,IT,6.66,78.42,74.31,0,7,Yes
4865,Female,21,EE,5.52,71.94,67.61,2,5,Yes
4866,Female,20,CSE,5.0,57.83,65.3,0,2,No
4867,Female,25,IT,6.71,85.3,83.46,1,3,Yes
4868,Male,23,IT,5.0,52.81,53.95,1,2,No
4869,Male,24,CSE,5.0,50.79,54.81,2,3,No
4870,Male,21,CSE,7.41,81.26,71.85,2,7,Yes
4871,Male,21,ECE,5.24,51.25,55.74,2,5,No
4872,Male,24,ECE,9.08,95.76,97.63,2,3,Yes
4873,Male,23,ECE,6.9,65.22,62.41,1,3,Yes
4874,Male,25,ME,7.05,83.32,83.49,1,4,Yes
4875,Female,25,CSE,5.56,66.02,66.45,2,2,Yes
4876,Male,23,ECE,8.96,91.66,85.45,0,3,Yes
4877,Male,25,CE,8.94,85.17,91.05,2,4,Yes
4878,Female,25,EE,6.68,72.91,66.37,0,4,Yes
4879,Female,23,IT,5.47,52.25,45,1,5,No
4880,Male,23,ME,6.32,69.4,68.44,2,5,Yes
4881,Female,24,CE,6.4,63.32,57.83,1,0,No
4882,Female,25,EE,7.96,80.51,72.01,2,3,Yes
4883,Male,22,CSE,7.94,91.65,99.2,2,6,Yes
4884,Male,20,IT,7.35,86.32,81.14,0,1,Yes
4885,Female,23,CE,7.66,79.52,83.65,2,5,Yes
4886,Female,21,CSE,6.96,89.19,80.57,1,3,Yes
4887,Female,21,ECE,6.86,67.83,61.72,0,6,Yes
4888,Female,25,CSE,7.14,87.63,88.32,0,0,Yes
4889,Male,23,ECE,5.0,51.71,45,2,6,Yes
4890,Male,23,ECE,6.67,65.69,71.96,0,5,Yes
4891,Female,25,CE,7.83,86.69,93.81,1,7,Yes
4892,Female,22,ME,5.92,75.95,70.58,3,6,Yes
4893,Male,20,IT,7.75,85.22,80.7,0,8,Yes
4894,Female,24,ECE,5.87,56.54,49.07,3,6,Yes
4895,Female,25,CE,8.12,85.23,75.4,3,2,Yes
4896,Female,20,CSE,5.44,60.04,52.08,0,3,No
4897,Female,21,CSE,5.01,53.73,47.93,2,2,No
4898,Male,21,EE,5.0,52.1,45.05,0,3,No
4899,Male,24,CE,7.2,86.51,79.52,2,1,Yes
4900,Male,24,CSE,8.32,89.36,97.13,2,4,Yes
4901,Female,20,CSE,5.0,54.7,48.1,1,2,No
4902,Female,21,CSE,6.96,80.12,75.5,2,7,Yes
4903,Female,22,CE,5.0,50.58,54.83,1,5,No
4904,Male,23,IT,5.89,65.67,65.17,0,2,No
4905,Male,21,ME,6.89,74.71,72.56,0,0,No
4906,Male,20,EE,7.11,69.24,71.12,1,4,Yes
4907,Female,20,CSE,8.28,94.24,92.19,1,3,Yes
4908,Male,21,ECE,6.11,55.77,58.18,0,3,No
4909,Male,21,CSE,5.81,70.93,64.45,0,6,Yes
4910,Male,21,IT,6.29,69.66,60.82,2,6,Yes
4911,Male,20,EE,6.08,72.58,74.61,1,5,Yes
4912,Male,24,ECE,7.77,96.65,98.0,3,5,Yes
4913,Male,25,EE,5.0,51.24,52.66,0,2,No
4914,Male,24,CSE,6.48,56.09,64.03,1,6,Yes
4915,Male,25,IT,6.92,71.51,77.75,1,2,Yes
4916,Male,23,CSE,5.0,57.51,49.21,1,7,No
4917,Female,20,CSE,5.0,57.48,51.18,2,3,No
4918,Male,21,ECE,6.46,82.2,78.01,0,4,Yes
4919,Female,25,CSE,5.63,63.12,63.27,0,5,No
4920,Female,21,EE,8.38,92.94,86.36,1,3,Yes
4921,Male,25,CE,5.0,51.47,56.15,1,4,No
4922,Female,24,IT,5.62,68.82,68.43,2,2,Yes
4923,Male,23,ME,6.4,66.99,69.77,1,4,Yes
4924,Male,21,ECE,5.66,66.34,73.99,0,3,No
4925,Male,21,CSE,5.0,55.11,52.74,2,1,No
4926,Male,22,IT,6.79,59.62,65.5,0,6,Yes
4927,Male,24,ECE,5.0,58.92,52.83,0,2,No
4928,Female,20,ME,7.99,93.32,100,3,7,Yes
4929,Male,22,CSE,6.99,78.22,73.49,1,2,Yes
4930,Male,24,ECE,6.71,64.66,70.07,1,4,Yes
4931,Male,24,CSE,9.3,97.96,95.3,2,2,Yes
4932,Male,21,ECE,7.9,93.04,100,1,2,Yes
4933,Female,24,ECE,7.02,74.3,78.06,0,2,No
4934,Male,20,CSE,9.62,98.1,99.82,0,2,Yes
4935,Male,25,CE,5.79,52.39,59.63,1,2,No
4936,Female,20,EE,5.81,54.5,49.02,3,2,No
4937,Female,23,CE,7.18,65.12,68.53,2,7,Yes
4938,Male,23,ME,5.61,78.93,70.99,2,4,Yes
4939,Female,22,ECE,8.91,93.17,85.82,0,6,Yes
4940,Female,20,IT,5.0,50.44,45,1,3,No
4941,Male,21,IT,5.0,56.8,64.64,0,6,No
4942,Male,23,CSE,8.44,95.49,96.67,4,6,Yes
4943,Female,20,CE,5.0,52.94,49.98,2,4,No
4944,Male,23,EE,8.67,87.38,88.5,2,3,Yes
4945,Male,20,EE,5.0,64.01,59.02,1,0,No
4946,Female,21,CSE,7.48,91.35,97.86,4,4,Yes
4947,Female,22,ME,7.56,84.73,85.52,1,3,Yes
4948,Female,23,EE,6.22,79.83,72.9,1,3,Yes
4949,Female,24,EE,7.83,91.58,85.34,0,3,Yes
4950,Male,24,CSE,5.0,63.36,65.47,0,2,No
4951,Female,21,IT,9.12,89.62,92.98,1,5,Yes
4952,Female,23,IT,5.0,50.74,51.85,1,3,No
4953,Male,23,IT,5.0,54.01,47.1,1,1,No
4954,Male,22,ME,5.0,64.0,55.87,2,6,No
4955,Male,24,IT,7.6,88.52,89.92,1,3,Yes
4956,Female,23,ME,7.78,87.43,94.44,2,5,Yes
4957,Female,22,ME,6.16,65.81,71.94,3,4,Yes
4958,Female,25,CE,5.0,57.58,48.95,1,5,No
4959,Male,23,ME,8.2,91.44,82.36,2,5,Yes
4960,Female,24,ME,8.71,94.48,95.66,2,8,Yes
4961,Male,24,IT,6.96,62.48,68.2,1,1,No
4962,Male,24,IT,5.0,51.86,45,2,3,No
4963,Female,22,CSE,7.73,77.65,73.41,0,5,Yes
4964,Female,21,EE,7.62,79.81,78.49,1,4,Yes
4965,Male,25,ECE,5.04,58.21,53.09,0,3,No
4966,Male,23,CSE,6.77,75.83,74.8,1,4,Yes
4967,Female,24,CE,5.08,59.24,53.17,1,5,No
4968,Male,23,CSE,6.5,62.02,69.76,2,1,Yes
4969,Male,20,ECE,6.45,64.77,62.32,1,4,Yes
4970,Female,21,CSE,5.49,73.09,73.05,0,6,No
4971,Male,23,ECE,8.9,97.85,100,1,3,Yes
4972,Male,23,IT,6.15,67.5,62.88,0,2,Yes
4973,Male,22,ME,7.93,84.09,77.73,2,1,Yes
4974,Male,21,ECE,5.0,68.2,62.43,2,5,No
4975,Male,25,CE,5.3,54.03,50.6,0,8,No
4976,Male,20,ECE,5.0,57.02,51.53,2,3,No
4977,Male,20,IT,8.47,98.95,100,2,3,Yes
4978,Female,23,CE,7.9,77.56,71.96,2,3,Yes
4979,Female,23,CSE,5.0,58.54,53.61,1,3,No
4980,Male,20,CSE,7.61,86.29,90.24,2,3,Yes
4981,Male,24,CSE,6.16,62.96,70.71,3,4,Yes
4982,Female,22,ME,6.13,67.55,59.04,1,4,Yes
4983,Female,22,IT,7.69,90.01,91.83,1,2,Yes
4984,Male,24,CSE,5.18,62.63,70.06,3,8,Yes
4985,Female,23,ECE,6.81,67.91,62.51,2,4,Yes
4986,Male,25,IT,5.0,52.21,58.29,1,0,No
4987,Female,21,IT,5.0,57.02,58.57,0,1,No
4988,Male,25,IT,5.29,53.76,52.46,2,3,No
4989,Female,20,EE,5.0,55.19,46.95,0,3,No
4990,Female,25,CSE,7.81,93.38,89.68,0,3,Yes
4991,Female,25,CE,9.23,92.82,98.47,2,3,Yes
4992,Male,20,CE,8.31,83.32,80.93,1,4,Yes
4993,Female,20,EE,5.8,67.88,65.37,3,3,Yes
4994,Female,20,ECE,6.24,70.61,74.04,1,0,No
4995,Male,20,EE,5.0,55.71,62.03,1,3,No
4996,Male,22,CE,6.86,75.03,71.75,0,1,Yes
4997,Female,23,CE,6.19,72.1,75.4,2,5,Yes
4998,Male,22,ECE,7.54,77.98,82.87,4,5,Yes
4999,Male,21,CSE,5.0,57.94,59.23,0,4,No
5000,Male,22,ME,6.74,85.86,83.46,0,1,Yes
5001,Male,25,ME,5.99,55.42,52.45,2,1,No
5002,Female,21,ECE,7.13,83.43,73.74,2,2,Yes
5003,Male,21,CSE,5.0,50.59,45,0,5,No
5004,Male,24,ME,5.0,58.14,59.08,0,5,No
5005,Female,25,CSE,7.24,91.9,84.77,0,1,Yes
5006,Male,23,IT,8.02,84.04,80.9,1,5,Yes
5007,Male,23,CSE,6.23,77.28,79.71,4,6,Yes
5008,Female,23,ME,7.19,82.96,85.92,2,3,Yes
5009,Male,22,CSE,6.41,81.82,83.78,0,4,Yes
5010,Female,23,ECE,6.67,79.54,84.11,1,3,Yes
5011,Female,24,IT,5.0,58.58,49.91,1,6,No
5012,Male,20,CSE,7.68,97.88,96.72,0,4,Yes
5013,Female,21,ECE,5.0,60.72,62.11,2,4,No
5014,Male,22,CSE,7.45,83.77,90.92,1,1,Yes
5015,Male,25,CSE,6.22,68.09,67.11,1,1,Yes
5016,Female,22,CSE,9.01,91.61,92.82,2,4,Yes
5017,Female,24,CSE,5.21,74.64,67.69,2,3,No
5018,Male,23,IT,7.32,78.14,72.57,1,3,Yes
5019,Male,24,CE,5.96,58.16,50.57,2,1,No
5020,Male,22,EE,8.13,77.61,82.27,4,4,Yes
5021,Male,22,CSE,9.05,91.77,96.43,1,3,Yes
5022,Male,23,CSE,8.77,93.19,99.72,1,4,Yes
5023,Female,20,EE,6.37,78.55,70.18,1,3,Yes
5024,Male,21,ECE,8.16,81.91,85.25,4,5,Yes
5025,Male,20,CE,6.01,78.38,73.51,1,3,No
5026,Female,25,CSE,5.0,51.68,51.24,4,3,No
5027,Male,21,CE,7.75,84.89,84.8,3,2,Yes
5028,Female,23,IT,6.81,73.36,80.97,3,2,Yes
5029,Male,22,ECE,8.52,98.36,95.12,0,4,Yes
5030,Female,22,IT,7.72,92.0,90.83,3,2,Yes
5031,Male,22,CSE,7.21,90.12,83.74,1,5,Yes
5032,Female,22,CSE,6.45,70.86,70.76,2,2,Yes
5033,Female,24,CE,6.88,71.01,63.25,1,8,Yes
5034,Female,21,IT,7.5,93.23,85.53,1,4,Yes
5035,Male,22,ECE,6.76,64.99,70.28,1,6,Yes
5036,Male,25,CSE,5.32,51.25,57.74,4,7,Yes
5037,Male,22,CSE,5.97,71.61,75.26,1,3,No
5038,Male,24,CSE,7.5,78.11,85.56,1,2,Yes
5039,Male,24,IT,5.0,53.32,47.26,4,3,No
5040,Female,25,CSE,8.0,88.85,82.0,0,7,Yes
5041,Male,22,ECE,7.36,92.13,82.39,2,2,Yes
5042,Male,23,EE,8.33,86.18,86.79,0,5,Yes
5043,Male,23,EE,8.55,98.38,95.39,4,3,Yes
5044,Female,24,CE,9.63,93.92,99.0,2,6,Yes
5045,Male,24,ME,6.21,73.05,66.97,1,5,No
5046,Male,24,CSE,5.83,61.7,64.13,0,4,No
5047,Male,20,CSE,6.76,86.85,81.21,0,1,Yes
5048,Female,24,IT,5.0,60.9,65.75,2,4,No
5049,Male,23,IT,5.23,72.16,63.45,2,6,Yes
5050,Female,21,ME,7.13,92.85,83.91,4,8,Yes
5051,Male,20,IT,6.91,80.59,86.94,2,2,Yes
5052,Male,24,ECE,6.63,79.14,80.72,1,4,Yes
5053,Male,23,CSE,9.17,95.25,90.32,1,2,Yes
5054,Female,22,IT,6.32,72.18,75.96,2,8,Yes
5055,Female,24,ECE,9.18,98.17,93.99,2,7,Yes
5056,Male,20,ME,6.77,67.9,59.78,2,3,Yes
5057,Female,21,ECE,5.65,66.87,62.63,2,3,No
5058,Male,25,IT,7.48,92.42,100,2,2,Yes
5059,Female,24,CSE,5.76,71.26,73.91,1,4,Yes
5060,Male,25,IT,6.9,86.53,82.72,0,2,Yes
5061,Male,22,EE,8.71,93.4,85.89,1,3,Yes
5062,Female,22,EE,8.9,91.81,98.7,1,4,Yes
5063,Female,21,CE,9.92,98.77,100,1,3,Yes
5064,Female,23,ME,8.74,85.05,87.43,1,7,Yes
5065,Male,23,EE,5.0,58.81,64.87,1,2,No
5066,Female,22,ECE,8.47,87.11,90.65,1,1,Yes
5067,Male,20,ME,6.4,57.6,60.63,0,5,Yes
5068,Female,25,CSE,7.75,75.01,77.56,2,6,Yes
5069,Male,24,CSE,7.68,85.88,92.29,1,2,Yes
5070,Female,22,ECE,6.51,75.96,82.56,1,0,Yes
5071,Male,21,CSE,7.33,94.32,87.17,1,3,Yes
5072,Female,22,CE,8.3,78.4,81.99,1,1,Yes
5073,Male,25,ECE,5.49,56.82,50.32,2,1,No
5074,Female,23,CE,5.97,65.37,60.63,1,3,No
5075,Male,24,CSE,5.0,50.99,45,1,4,No
5076,Female,23,ECE,7.38,92.88,86.72,1,2,Yes
5077,Male,20,CSE,6.01,57.73,54.82,1,0,No
5078,Female,23,IT,5.0,52.41,57.27,3,3,No
5079,Female,23,ME,6.3,61.74,67.1,3,4,Yes
5080,Male,25,CE,5.46,54.8,52.22,1,8,Yes
5081,Male,22,ME,5.0,65.0,60.22,2,3,No
5082,Female,23,CSE,8.92,93.86,90.2,0,0,Yes
5083,Male,20,IT,7.62,98.14,95.6,2,1,Yes
5084,Female,22,IT,5.0,50.86,45,2,2,No
5085,Female,25,IT,7.87,90.21,96.44,4,3,Yes
5086,Male,22,IT,7.71,73.06,79.8,0,1,Yes
5087,Female,25,CSE,8.81,93.95,97.89,1,5,Yes
5088,Male,20,ME,6.81,81.47,71.75,0,4,No
5089,Male,25,CSE,5.2,66.96,73.7,1,3,No
5090,Male,21,EE,6.87,88.03,87.02,1,5,Yes
5091,Female,20,CSE,9.24,95.04,100,1,5,Yes
5092,Male,21,ECE,7.11,82.9,82.78,2,0,Yes
5093,Female,22,CSE,8.6,91.39,97.1,0,5,Yes
5094,Male,22,CE,8.36,91.7,95.37,0,5,Yes
5095,Female,20,CSE,6.29,79.44,73.73,4,5,Yes
5096,Female,21,ECE,8.05,79.42,84.07,0,2,Yes
5097,Male,25,ME,5.91,73.61,70.68,1,4,No
5098,Female,22,ME,5.0,50.94,45,1,2,No
5099,Female,25,CSE,5.18,56.27,57.95,2,3,No
5100,Female,25,ECE,6.52,74.28,66.18,2,1,No
5101,Male,23,CSE,5.0,52.91,45,1,4,No
5102,Male,20,ECE,6.9,73.74,68.27,0,5,Yes
5103,Male,24,EE,8.11,94.85,94.39,3,5,Yes
5104,Female,24,IT,5.0,68.47,58.56,1,5,No
5105,Female,23,CSE,5.26,57.25,57.3,0,4,No
5106,Female,22,ME,6.13,56.51,56.11,2,0,No
5107,Male,22,CSE,5.11,50.89,48.02,1,8,No
5108,Female,23,IT,5.0,64.19,64.25,2,1,No
5109,Male,20,ECE,5.51,57.32,62.34,0,2,No
5110,Male,24,ME,8.68,96.39,90.53,0,7,Yes
5111,Male,24,IT,7.78,86.28,92.16,1,4,Yes
5112,Male,24,ME,9.04,93.1,88.33,0,2,Yes
5113,Male,25,IT,8.56,97.94,92.84,2,4,Yes
5114,Male,24,CE,5.0,51.95,59.64,0,3,No
5115,Male,22,ECE,8.13,96.34,90.53,2,0,Yes
5116,Female,20,IT,5.78,60.07,66.22,2,4,Yes
5117,Male,25,CSE,8.19,89.71,92.41,3,3,Yes
5118,Female,20,ECE,6.38,84.96,77.87,2,4,Yes
5119,Female,20,EE,6.88,70.79,77.41,1,4,Yes
5120,Male,22,ME,5.65,55.82,50.57,1,4,No
5121,Male,20,CE,6.87,68.87,73.44,1,1,Yes
5122,Female,24,ME,5.33,58.15,56.98,2,4,No
5123,Female,22,ECE,7.98,83.01,74.16,0,4,Yes
5124,Female,25,CE,7.46,88.14,93.9,2,1,Yes
5125,Male,23,CSE,6.45,75.95,72.58,1,3,Yes
5126,Female,22,CSE,7.32,84.79,90.04,1,0,Yes
5127,Male,23,IT,5.31,52.21,46.5,0,5,No
5128,Female,23,ME,6.64,79.76,72.62,2,2,Yes
5129,Female,22,ME,5.06,64.97,63.13,1,8,Yes
5130,Female,25,ECE,9.02,93.91,90.66,2,4,Yes
5131,Female,23,EE,8.55,92.97,100,3,4,Yes
5132,Female,25,CE,8.67,82.68,85.77,1,1,Yes
5133,Female,21,CE,7.8,86.5,79.07,1,5,Yes
5134,Male,20,ECE,5.88,59.56,56.78,0,2,No
5135,Male,20,CE,5.76,57.73,54.52,0,1,No
5136,Male,23,ME,6.88,72.78,65.44,0,1,No
5137,Male,25,ME,5.78,72.97,70.87,4,0,Yes
5138,Female,21,CE,6.79,72.47,72.72,0,2,No
5139,Female,23,CE,7.21,69.95,67.11,0,6,Yes
5140,Female,22,CSE,6.06,53.52,55.05,1,3,No
5141,Male,23,CSE,6.29,70.51,75.38,1,6,Yes
5142,Female,25,CSE,8.08,80.4,77.43,1,5,Yes
5143,Female,21,IT,5.03,53.17,47.8,3,3,No
5144,Male,25,CSE,7.84,89.88,87.66,1,3,Yes
5145,Male,25,EE,6.15,63.61,64.9,2,3,Yes
5146,Male,21,EE,8.47,96.31,95.32,0,4,Yes
5147,Female,20,CSE,7.94,97.38,87.96,0,1,Yes
5148,Female,24,ME,8.04,94.72,94.8,1,3,Yes
5149,Male,20,ECE,8.39,98.65,94.91,1,3,Yes
5150,Female,22,CSE,6.92,69.53,68.4,1,1,Yes
5151,Female,24,ECE,8.58,91.69,94.27,2,7,Yes
5152,Male,21,ME,5.0,62.08,59.84,2,3,No
5153,Male,23,ME,8.72,96.62,100,4,1,Yes
5154,Male,24,CSE,6.73,66.39,57.59,1,2,Yes
5155,Male,22,ECE,5.5,50.97,45,1,2,No
5156,Male,20,IT,6.28,83.48,74.87,2,6,Yes
5157,Male,21,CSE,8.15,83.08,77.79,1,5,Yes
5158,Female,20,CSE,6.66,75.87,67.82,1,4,Yes
5159,Male,24,ECE,8.39,97.4,91.92,2,3,Yes
5160,Female,25,EE,6.51,85.93,78.08,1,1,Yes
5161,Female,20,EE,6.4,75.54,65.87,2,4,Yes
5162,Female,24,CSE,5.0,55.92,46.21,2,0,No
5163,Female,25,CSE,6.98,85.36,76.23,3,2,Yes
5164,Male,25,ECE,8.39,89.3,89.93,4,5,Yes
5165,Male,25,IT,5.0,64.87,55.27,2,2,Yes
5166,Male,23,CE,7.48,90.64,94.6,0,5,Yes
5167,Male,24,ME,5.82,69.43,62.29,2,4,Yes
5168,Female,22,ECE,6.33,83.82,79.6,0,0,No
5169,Male,21,CSE,8.06,91.33,94.74,4,3,Yes
5170,Female,23,IT,6.94,74.06,79.55,0,0,Yes
5171,Female,20,IT,9.21,95.43,95.69,1,1,Yes
5172,Male,23,CSE,8.9,85.48,92.26,0,6,Yes
5173,Female,20,ECE,5.47,57.24,52.12,4,6,Yes
5174,Male,21,IT,8.69,93.74,95.79,2,7,Yes
5175,Male,24,IT,5.86,74.7,64.94,1,4,Yes
5176,Female,24,CSE,5.38,63.29,67.97,0,4,No
5177,Male,24,CE,5.0,56.12,49.22,1,3,No
5178,Male,24,IT,5.5,56.96,55.21,0,3,No
5179,Female,23,IT,7.44,94.38,86.59,2,5,Yes
5180,Female,25,CE,9.07,90.92,95.7,0,6,Yes
5181,Female,21,CE,5.0,50.87,56.37,2,0,No
5182,Male,20,CSE,5.86,68.94,72.59,1,5,Yes
5183,Male,25,IT,5.78,62.09,53.41,0,2,No
5184,Female,23,ME,8.99,86.67,94.06,2,6,Yes
5185,Male,25,CSE,7.29,73.62,75.05,2,1,Yes
5186,Male,20,ECE,6.42,74.96,69.4,1,3,Yes
5187,Female,23,ECE,6.28,73.31,74.49,0,6,Yes
5188,Male,21,IT,6.53,78.98,85.92,1,3,Yes
5189,Male,21,ECE,5.14,62.36,60.39,0,1,No
5190,Male,22,CSE,5.3,54.89,61.55,1,0,No
5191,Male,21,ECE,6.39,69.42,73.21,2,6,Yes
5192,Female,25,ME,6.03,63.98,59.94,2,4,Yes
5193,Male,24,ME,5.0,65.24,68.79,1,5,No
5194,Male,24,CSE,5.99,66.68,59.03,0,8,Yes
5195,Male,23,EE,8.62,84.5,83.04,1,8,Yes
5196,Male,20,ECE,7.67,87.32,86.62,2,5,Yes
5197,Male,24,IT,7.44,85.21,89.25,2,1,Yes
5198,Male,24,IT,6.49,71.47,65.6,4,1,Yes
5199,Male,23,ECE,5.51,70.7,67.92,3,4,Yes
5200,Male,24,CE,8.64,93.02,95.24,2,4,Yes
5201,Female,21,CSE,5.85,76.96,78.57,0,5,No
5202,Female,25,IT,5.0,52.83,46.11,1,4,No
5203,Female,20,ECE,6.36,69.48,61.25,2,5,Yes
5204,Male,25,CSE,8.57,96.06,95.33,0,2,Yes
5205,Female,25,IT,10.0,97.82,100,1,5,Yes
